work_id,Work category,State_x,Constituency_x,Sanction Amount ( ₹ ),Fund Disbursed Amount ( ₹ ),expenditure_ratio,duration_days,sanction_delay_days,payment_count,vendor_count,cost_vs_category_avg,risk_score,final_risk_category,alert_type,risk_reasons
WS/MP18211/2025-2026/215168,Normal/Others,Uttar Pradesh,DEORIA,1130799.0,1130799.0,1.0,257.0,125,2.0,1.0,2.1612127241611656,50.0,High Risk,Rule-Based High Risk,High Cost; High Expenditure; Late First Payment; 
WS/MP18211/2025-2026/215169,Normal/Others,Uttar Pradesh,DEORIA,1631000.0,1629694.0,0.9991992642550582,300.0,125,2.0,1.0,3.1172100020488704,66.66666666666666,High Risk,Priority Alert,High Cost; Long Duration; High Expenditure; Late First Payment; 
WS/MP18211/2025-2026/215170,Normal/Others,Uttar Pradesh,DEORIA,2158000.0,2155715.0,0.9989411492122335,300.0,125,2.0,1.0,4.124426232018064,66.66666666666666,High Risk,Priority Alert,High Cost; Long Duration; High Expenditure; Late First Payment; 
WS/MP18211/2025-2026/215171,Normal/Others,Uttar Pradesh,DEORIA,1223000.0,1221500.0,0.9987735077677842,300.0,125,2.0,1.0,2.3374296949759463,66.66666666666666,High Risk,Rule-Based High Risk,High Cost; Long Duration; High Expenditure; Late First Payment; 
WS/MP18324/2025-2026/215173,Normal/Others,Gujarat,AMRELI,300000.0,300000.0,1.0,56.0,59,1.0,1.0,0.5733678728477383,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18324/2025-2026/215175,Normal/Others,Gujarat,AMRELI,299917.0,299917.0,1.0,70.0,31,1.0,1.0,0.5732092410695837,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18229/2026-2027/215176,Normal/Others,Uttar Pradesh,MEERUT,323492.0,208800.0,0.6454564564193241,54.0,296,1.0,1.0,0.6182663997442018,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP351/2025-2026/215178,Normal/Others,Kerala,KANNUR,2600000.0,2173542.0,0.8359776923076923,259.0,166,1.0,1.0,4.969188231347065,33.33333333333333,Medium Risk,AI Anomaly,High Cost; Long Sanction Delay; 
WS/MP18351/2025-2026/215179,Normal/Others,Andhra Pradesh,NANDYAL,298361.0,298361.0,1.0,198.0,37,1.0,1.0,0.5702353730357468,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18351/2025-2026/215180,Normal/Others,Andhra Pradesh,NANDYAL,298692.0,298692.0,1.0,198.0,37,1.0,1.0,0.5708679889221222,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18351/2025-2026/215181,Normal/Others,Andhra Pradesh,NANDYAL,392789.0,392789.0,1.0,198.0,37,1.0,1.0,0.7507086446933009,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18324/2025-2026/215182,Normal/Others,Gujarat,AMRELI,300000.0,300000.0,1.0,140.0,93,1.0,1.0,0.5733678728477383,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18324/2025-2026/215183,Normal/Others,Gujarat,AMRELI,300000.0,300000.0,1.0,189.0,59,1.0,1.0,0.5733678728477383,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18404/2025-2026/215191,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,109.0,57,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215192,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,109.0,57,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215193,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,109.0,57,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215194,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,109.0,57,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215195,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,109.0,57,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215196,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,109.0,57,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215197,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,109.0,57,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215198,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,109.0,57,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215199,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,109.0,57,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215200,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,109.0,57,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215201,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,109.0,57,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215202,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,109.0,57,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215203,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,109.0,57,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215204,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,109.0,57,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215205,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,109.0,57,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215206,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,109.0,57,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215207,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,109.0,57,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215208,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,109.0,57,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215210,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,109.0,57,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215211,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,127.0,57,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215212,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,127.0,57,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215213,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,109.0,57,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215214,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,109.0,57,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215215,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,109.0,57,2.0,1.0,0.20421452404593612,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18404/2025-2026/215216,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,109.0,57,2.0,1.0,0.20421452404593612,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18404/2025-2026/215217,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,109.0,57,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215218,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,127.0,57,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215219,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,127.0,57,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215220,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,127.0,57,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215221,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,127.0,57,2.0,1.0,0.20421452404593612,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18404/2025-2026/215222,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,127.0,57,2.0,1.0,0.20421452404593612,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18404/2025-2026/215224,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,127.0,57,2.0,1.0,0.20421452404593612,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18404/2025-2026/215225,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,127.0,57,2.0,1.0,0.20421452404593612,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18404/2025-2026/215226,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,127.0,57,2.0,1.0,0.20421452404593612,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18379/2025-2026/215227,Normal/Others,Jammu And Kashmir,BARAMULLAH,150000.0,0.0,0.0,279.0,146,0.0,0.0,0.28668393642386913,33.33333333333333,Medium Risk,Normal,Long Duration; Long Sanction Delay; 
WS/MP18069/2025-2026/215228,Normal/Others,Himachal Pradesh,KANGRA,200000.0,100000.0,0.5,339.0,86,1.0,1.0,0.38224524856515885,16.666666666666664,Low Risk,Normal,Long Duration; 
WS/MP18069/2026-2027/215229,Normal/Others,Himachal Pradesh,KANGRA,261020.0,0.0,0.0,57.0,368,0.0,0.0,0.49886827390238886,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18069/2026-2027/215230,Normal/Others,Himachal Pradesh,KANGRA,261020.0,0.0,0.0,57.0,368,0.0,0.0,0.49886827390238886,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18404/2025-2026/215231,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,127.0,57,2.0,1.0,0.20421452404593612,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18404/2025-2026/215232,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,127.0,57,2.0,1.0,0.20421452404593612,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18404/2025-2026/215233,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,127.0,57,2.0,1.0,0.20421452404593612,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18404/2025-2026/215234,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,127.0,57,2.0,1.0,0.20421452404593612,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18404/2025-2026/215235,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,127.0,57,2.0,1.0,0.20421452404593612,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18404/2025-2026/215236,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,127.0,57,2.0,1.0,0.20421452404593612,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18404/2025-2026/215237,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,127.0,57,2.0,1.0,0.20421452404593612,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18404/2025-2026/215238,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,127.0,57,2.0,1.0,0.20421452404593612,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18404/2025-2026/215239,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,127.0,57,2.0,1.0,0.20421452404593612,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18404/2025-2026/215240,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,127.0,57,2.0,1.0,0.20421452404593612,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18404/2025-2026/215241,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,127.0,57,2.0,1.0,0.20421452404593612,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18404/2025-2026/215242,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,127.0,57,2.0,1.0,0.20421452404593612,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18404/2025-2026/215243,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,127.0,57,2.0,1.0,0.20421452404593612,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18069/2025-2026/215244,Normal/Others,Himachal Pradesh,KANGRA,200000.0,200000.0,1.0,137.0,40,2.0,1.0,0.38224524856515885,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215246,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,127.0,57,2.0,1.0,0.20421452404593612,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18404/2025-2026/215247,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,127.0,57,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215248,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,127.0,57,2.0,1.0,0.20421452404593612,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18404/2025-2026/215249,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,127.0,57,2.0,1.0,0.20421452404593612,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18404/2025-2026/215250,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,128.0,56,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215251,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,128.0,56,2.0,1.0,0.20421452404593612,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18404/2025-2026/215252,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,128.0,56,2.0,1.0,0.20421452404593612,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18404/2025-2026/215253,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,129.0,56,2.0,1.0,0.20421452404593612,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18404/2025-2026/215254,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,129.0,56,2.0,1.0,0.20421452404593612,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18404/2025-2026/215255,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,129.0,56,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215256,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,128.0,56,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215257,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,128.0,56,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215258,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,131.0,56,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215259,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,131.0,56,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215260,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,129.0,56,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18404/2025-2026/215261,Normal/Others,Uttar Pradesh,NAGINA(SC),106900.0,106850.0,0.999532273152479,369.0,56,2.0,1.0,0.2043100853580774,33.33333333333333,Medium Risk,Normal,Long Duration; High Expenditure; 
WS/MP18404/2025-2026/215262,Normal/Others,Uttar Pradesh,NAGINA(SC),106900.0,106850.0,0.999532273152479,369.0,56,2.0,1.0,0.2043100853580774,33.33333333333333,Medium Risk,Normal,Long Duration; High Expenditure; 
WS/MP18404/2025-2026/215263,Normal/Others,Uttar Pradesh,NAGINA(SC),106850.0,106850.0,1.0,131.0,56,2.0,1.0,0.20421452404593612,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP728/2025-2026/215289,Normal/Others,Rajasthan,CHURU,400000.0,300000.0,0.75,406.0,18,1.0,1.0,0.7644904971303177,33.33333333333333,Medium Risk,Normal,Long Duration; Late First Payment; 
WS/MP728/2025-2026/215290,Normal/Others,Rajasthan,CHURU,400000.0,300000.0,0.75,406.0,18,1.0,1.0,0.7644904971303177,33.33333333333333,Medium Risk,Normal,Long Duration; Late First Payment; 
WS/MP18232/2025-2026/215291,Normal/Others,Uttar Pradesh,MUZAFFARNAGAR,348000.0,0.0,0.0,294.0,130,0.0,0.0,0.6651067325033765,16.666666666666664,Low Risk,Normal,Long Duration; 
WS/MP552/2025-2026/215292,Normal/Others,Bihar,PURVI CHAMPARAN,1493800.0,1493800.0,1.0,138.0,39,1.0,1.0,2.8549897615331714,50.0,High Risk,Rule-Based High Risk,High Cost; High Expenditure; Late First Payment; 
WS/MP552/2025-2026/215293,Normal/Others,Bihar,PURVI CHAMPARAN,1490505.0,1490505.0,1.0,147.0,30,1.0,1.0,2.8486922710630607,50.0,High Risk,Rule-Based High Risk,High Cost; High Expenditure; Late First Payment; 
WS/MP524/2025-2026/215294,Normal/Others,Andhra Pradesh,RAJAMPET,90000.0,90000.0,1.0,1.0,59,1.0,1.0,0.1720103618543215,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP524/2025-2026/215295,Normal/Others,Andhra Pradesh,RAJAMPET,200000.0,136351.0,0.681755,151.0,13,1.0,1.0,0.38224524856515885,16.666666666666664,Low Risk,Normal,Late First Payment; 
WS/MP524/2025-2026/215296,Normal/Others,Andhra Pradesh,RAJAMPET,200000.0,173995.0,0.869975,151.0,13,1.0,1.0,0.38224524856515885,16.666666666666664,Low Risk,Normal,Late First Payment; 
WS/MP524/2025-2026/215297,Normal/Others,Andhra Pradesh,RAJAMPET,200000.0,163246.0,0.81623,151.0,13,1.0,1.0,0.38224524856515885,16.666666666666664,Low Risk,Normal,Late First Payment; 
WS/MP524/2025-2026/215299,Normal/Others,Andhra Pradesh,RAJAMPET,180407.0,180407.0,1.0,191.0,59,1.0,1.0,0.34479859278947306,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP524/2025-2026/215300,Normal/Others,Andhra Pradesh,RAJAMPET,198665.0,198665.0,1.0,191.0,59,1.0,1.0,0.37969376153098644,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP524/2025-2026/215301,Normal/Others,Andhra Pradesh,RAJAMPET,175765.0,175765.0,1.0,191.0,59,1.0,1.0,0.33592668057027575,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP524/2025-2026/215302,Normal/Others,Andhra Pradesh,RAJAMPET,200000.0,183546.0,0.91773,365.0,59,1.0,1.0,0.38224524856515885,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP524/2025-2026/215303,Normal/Others,Andhra Pradesh,RAJAMPET,200000.0,0.0,0.0,365.0,59,0.0,0.0,0.38224524856515885,16.666666666666664,Low Risk,Normal,Long Duration; 
WS/MP524/2025-2026/215304,Normal/Others,Andhra Pradesh,RAJAMPET,165821.0,165821.0,1.0,33.0,59,1.0,1.0,0.31692144681161605,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP524/2025-2026/215305,Normal/Others,Andhra Pradesh,RAJAMPET,200000.0,199321.0,0.996605,358.0,59,1.0,1.0,0.38224524856515885,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP524/2025-2026/215306,Normal/Others,Andhra Pradesh,RAJAMPET,186193.0,186193.0,1.0,33.0,59,1.0,1.0,0.3558569478304631,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP524/2025-2026/215307,Normal/Others,Andhra Pradesh,RAJAMPET,188386.0,188386.0,1.0,33.0,59,1.0,1.0,0.3600482669809801,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP524/2025-2026/215308,Normal/Others,Andhra Pradesh,RAJAMPET,200000.0,192284.0,0.96142,365.0,59,1.0,1.0,0.38224524856515885,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP524/2025-2026/215309,Normal/Others,Andhra Pradesh,RAJAMPET,400000.0,399768.0,0.99942,196.0,59,1.0,1.0,0.7644904971303177,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP524/2025-2026/215310,Normal/Others,Andhra Pradesh,RAJAMPET,400000.0,397190.0,0.992975,196.0,59,1.0,1.0,0.7644904971303177,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP524/2025-2026/215311,Normal/Others,Andhra Pradesh,RAJAMPET,200000.0,191444.0,0.95722,196.0,59,1.0,1.0,0.38224524856515885,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP524/2025-2026/215312,Normal/Others,Andhra Pradesh,RAJAMPET,250000.0,249431.0,0.997724,229.0,55,1.0,1.0,0.4778065607064486,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP524/2025-2026/215313,Normal/Others,Andhra Pradesh,RAJAMPET,500000.0,0.0,0.0,369.0,55,0.0,0.0,0.9556131214128972,16.666666666666664,Low Risk,Normal,Long Duration; 
WS/MP524/2025-2026/215314,Normal/Others,Andhra Pradesh,RAJAMPET,200000.0,0.0,0.0,369.0,55,0.0,0.0,0.38224524856515885,16.666666666666664,Low Risk,Normal,Long Duration; 
WS/MP18309/2025-2026/215316,Normal/Others,Meghalaya,TURA,1000000.0,1000000.0,1.0,215.0,18,2.0,1.0,1.9112262428257945,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
